id,open_date,type,P1,P2,P3,P4,P5,P6,P7,P8,revenue
66392,09/15/2007,FC,10,3,4,2,5,4,5,5,16330583
98692,12/12/2011,FC,5,5,4,1,5,2,3,5,16458094
93075,02/01/2012,IL,5,4,1,5,3,2,3,4,12763296
9783,04/28/2012,IL,4,4,5,3,4,1,2,4,13565386
2712,11/22/2012,IL,5,5,3,1,5,2,3,5,13338343
62738,06/15/2010,IL,5,5,2,5,5,2,3,4,13743612
25718,02/26/2010,FC,5,4,5,1,3,4,3,5,19874831
91942,11/13/2013,IL,5,3,1,1,5,2,5,5,19145013
17503,03/01/2008,FC,5,6,1,1,5,2,3,8,15885341
24546,03/05/2012,FC,5,2,20,3,5,10,3,4,8980826
48543,10/06/2007,FC,10,3,1,1,4,2,3,5,13613862
96735,12/03/2013,FC,5,3,5,3,5,2,7.5,4,14749705
15671,07/18/2011,FC,8,1,1,4,3,2,3,3,13013454
54650,02/29/2012,FC,5,2,1,3,5,4,7.5,4,15336986
68009,10/18/2012,FC,4,4,1,5,5,5,3,4,13718885
96891,05/02/2008,FC,4,1,1,1,10,2,3,4,15926926
10224,12/28/2011,FC,10,2,3,5,10,4,0,4,13209345
41921,12/02/2008,FC,5,3,2,5,10,5,3,5,13455475
58386,12/03/2012,IL,5,5,1,5,3,2,1,4,15234953
50074,06/13/2006,FC,4,1,2,3,5,6,3,4,21672455
11494,12/08/2012,FC,10,4,1,2,5,2,3,4,13656383
41687,04/28/2012,IL,5,10,1,3,4,2,3,10,14519939
67123,09/06/1996,IL,4,1,3,3,3,3,2.5,10,13694561
36396,04/06/1998,FC,5,1,1,1,4,2,3,5,12803392
15276,02/01/2011,FC,10,2,2,1,5,2,2,4,14171652
70659,09/03/2010,FC,10,4,1,1,4,2,3,5,13180500
36790,03/02/1998,FC,5,4,2,3,5,2,3,5,15123183
95307,09/01/2001,FC,10,1,3,5,4,2,3,5,10219729
83663,03/02/1998,FC,4,10,20,3,10,1,3,5,10902867
46980,10/11/2010,IL,5,1,3,5,10,3,7.5,8,14171401
17794,01/03/2013,FC,8,6,4,4,6,4,1,8,13466937
22309,07/10/2013,FC,4,3,1,2,10,2,3,8,13287519
57448,03/05/1996,IL,5,5,1,3,10,2,3,5,12976033
8204,07/10/2013,FC,4,2,3,2,4,3,7.5,5,12444757
74748,03/26/2005,FC,5,2,1,2,4,6,1,10,12811499
92470,04/12/2012,FC,5,1,10,1,4,4,3,5,11019668
22172,06/05/1999,FC,5,6,20,4,8,6,3,5,5360162
65997,07/09/2013,FC,5,2,3,3,5,3,2,5,12982228
39274,10/29/2007,FC,8,5,4,2,5,1,3,3,11098450
83934,04/09/2000,FC,5,2,2,1,4,3,3,4,13636439
15665,08/02/2011,FC,5,3,1,3,4,6,3,5,12479852
40502,06/05/1999,FC,5,6,4,3,5,5,3,4,17430115
21173,05/24/2007,IL,5,5,1,3,8,3,1,4,14883921
62376,04/06/1998,FC,5,3,1,2,5,8,3,4,14979197
12288,06/01/2010,IL,5,5,2,1,5,3,5,4,13560831
6659,10/18/2012,FC,5,10,1,2,10,2,3,2,13284176
96290,08/02/2011,FC,4,2,3,1,4,2,3,5,20468367
16762,01/23/2009,IL,4,3,3,1,4,2,3,4,13203087
98956,12/06/2013,IL,8,4,20,2,10,2,3,5,7983682
66673,04/17/2009,FC,5,4,10,3,5,2,7.5,4,19860052
58643,02/26/1998,FC,5,4,1,2,5,4,3,5,13300200
40449,11/26/2009,IL,5,5,5,1,5,3,2,5,12300485
45513,02/11/1998,IL,4,4,1,5,4,4,5,4,11033938
94722,08/02/2011,FC,5,3,3,1,4,4,2,5,14027737
84540,02/29/2012,FC,5,2,5,3,5,3,3,5,12024085
98033,11/27/2008,IL,5,4,2,4,4,5,2.5,5,14702044
81674,11/29/2008,FC,5,1,1,4,4,3,7.5,8,14228806
46797,02/26/2010,FC,5,5,5,1,10,4,3,5,13946093
32280,02/26/1998,IL,5,4,2,2,3,3,3,4,13592590
13752,03/02/1998,IL,5,5,1,1,5,2,7.5,5,14235731
57723,07/14/2000,IL,5,2,4,2,10,2,3,5,11519352
62850,07/12/2013,IL,5,3,2,2,5,2,3,4,13026196
60908,08/19/2006,IL,8,3,1,2,5,2,3,3,14127401
63374,07/20/2007,FC,5,2,5,1,10,2,7.5,10,20560787
39003,05/03/2013,FC,5,6,10,1,5,3,2,8,11015523
42923,12/23/2005,IL,10,1,5,1,5,1,0,5,14179728
10797,11/13/2009,FC,5,6,10,3,3,3,2,5,10581013
53246,09/03/2010,FC,8,10,4,4,4,3,3,5,12368813
38007,02/16/2012,FC,5,1,1,3,10,2,3,5,21294021
42486,07/23/2011,IL,5,3,3,3,4,3,3,8,13181495
96254,11/22/2012,IL,5,4,1,5,8,2,0,5,13303273
61665,12/12/2011,FC,5,1,1,1,4,1,2,3,13968516
72562,11/19/2009,IL,5,3,1,2,6,2,2,4,14155892
97015,03/16/2007,FC,5,1,25,3,4,3,7.5,4,14278370
86272,06/01/2012,FC,5,4,1,1,4,2,1,4,10614951
97435,06/16/2012,FC,5,2,5,2,4,4,3,8,12198302
7245,09/01/2001,FC,5,2,3,3,5,2,2.5,10,12947799
36670,06/07/2013,FC,8,1,1,3,5,3,1,5,12687101
90610,10/23/1999,DT,5,4,2,3,5,4,3,5,14230663
25552,05/18/1998,IL,4,4,1,2,4,1,2,3,15349307
5471,10/10/2011,FC,10,5,2,1,3,5,3,5,12108722
19509,05/02/2013,FC,5,1,3,2,4,3,7.5,5,19440057
38373,12/28/2010,IL,5,2,1,1,5,4,3,8,14391458
42896,10/06/2006,FC,5,1,1,5,4,2,2,5,13354429
52122,07/04/2008,FC,5,3,15,1,4,2,2,5,9658742
78415,12/07/2004,DT,5,1,25,4,5,2,2,5,7031307
1209,03/18/2007,IL,5,6,1,1,5,4,3,5,13151096
33658,07/10/2013,IL,5,1,1,1,5,2,3,5,14618791
55147,09/04/2009,FC,4,1,25,4,5,4,7.5,5,5978521
81622,09/23/2008,IL,5,3,5,3,5,1,3,4,12185841
30642,03/24/2008,FC,4,2,1,5,5,3,3,4,12973682
3933,10/25/2013,FC,5,4,1,1,4,2,3,4,15787200
71209,12/31/2011,IL,5,4,3,3,4,4,3,4,15035044
30665,02/29/2012,FC,5,2,1,5,6,1,5,5,15062686
16411,03/06/2009,IL,5,1,1,2,5,2,2,4,14303763
86270,06/29/1997,IL,5,6,1,2,4,2,2,5,14097213
39280,04/26/2013,FC,5,1,5,1,5,2,1,3,12781151
55504,03/05/2012,FC,5,3,5,2,3,4,3,8,12356796
66115,08/15/2005,IL,5,5,20,2,5,5,3,8,8830930
80567,10/26/2009,IL,4,5,1,5,5,2,1,5,14586671
81440,12/07/2004,FC,4,5,4,2,5,2,3,5,13657361
49658,04/04/2008,IL,5,3,4,5,4,3,5,4,11546707
49066,02/09/2000,DT,5,4,1,3,6,1,3,4,17835030
62166,08/01/2010,FC,5,1,1,5,5,2,3,5,11772440
87875,08/13/2011,FC,4,1,2,5,3,4,1,10,12087618
80464,09/01/2010,IL,5,1,1,3,4,2,3,4,13408263
50413,12/28/2011,FC,5,3,4,5,4,2,3,4,21104310
95628,03/19/2012,FC,5,1,1,2,8,2,3,5,13806902
99578,11/22/2009,FC,5,2,2,3,5,4,3,5,11939155
76025,08/02/1995,IL,5,1,2,2,4,10,3,5,12560200
63044,04/28/2012,FC,5,4,2,1,5,4,3,4,12888485
53617,04/21/2007,FC,4,2,1,1,2,2,1,2,13905251
99733,03/05/1996,FC,5,2,1,2,5,5,3,5,13331624
50378,01/15/2013,FC,10,1,1,3,5,1,1,10,15729004
45655,11/01/2006,FC,4,2,5,4,10,5,3,5,13733150
91674,11/25/2008,FC,4,3,1,2,5,5,0,4,13738321
32831,05/02/2013,IL,5,3,2,2,5,2,1,5,13349314
34466,03/18/2011,IL,10,2,1,5,4,5,7.5,5,12918758
54318,12/06/2013,IL,5,3,10,1,4,5,2,5,9515783
37925,09/26/2006,FC,4,10,3,3,5,2,5,5,13383139
23404,01/15/2013,IL,5,4,3,2,10,2,2,4,12975060
82890,12/17/2010,FC,10,4,1,4,4,2,3,5,12867720
26390,05/15/2012,FC,4,2,3,2,5,2,3,1,13840562
85042,05/01/1997,IL,5,3,10,1,5,2,3,4,11037700
28879,08/06/2009,IL,8,4,1,3,4,6,3,4,12905633
57499,05/01/2013,FC,4,5,2,4,4,2,3,5,12212924
14878,10/04/2000,FC,5,4,1,2,5,2,2,5,14202755
73447,12/28/2011,FC,4,6,2,2,5,2,3,4,9839659
62982,03/16/2007,FC,4,1,10,1,4,1,3,5,11466664
93479,12/28/2011,FC,5,3,2,3,5,5,3,4,13823487
22394,10/17/1995,IL,5,3,1,5,5,4,1,4,14424570
99326,06/29/1997,IL,5,4,1,2,10,2,3,4,13743710
14356,06/01/2009,IL,4,3,2,1,5,2,2,5,13613722
47689,07/05/1997,FC,4,1,3,1,5,3,3,2,15421339
90049,09/23/2008,FC,4,1,1,4,10,1,3,2,13005338
66783,11/14/2012,IL,5,10,3,2,6,1,3,5,17546532
95880,11/22/2007,FC,5,4,1,3,4,2,1,5,14864979
15373,08/24/1996,IL,5,5,2,2,5,4,3,4,21515499
50032,01/17/2012,IL,10,4,1,5,2,2,3,2,11731013
50102,01/22/2013,FC,5,4,20,1,4,2,2,4,6874727
97346,03/26/2005,IL,5,1,1,1,8,3,3,8,16403447
9470,03/15/2011,IL,5,3,1,3,5,1,3,5,15501027
29182,04/06/1998,FC,4,2,4,4,3,2,2,4,14267913
38177,02/11/1998,FC,5,1,1,3,5,2,7.5,4,14318830
93303,08/27/1999,FC,10,5,1,2,5,4,3,4,15083097
55906,12/23/2011,IL,5,5,5,2,4,2,7.5,5,11962743
46844,05/01/2012,IL,5,4,1,5,5,4,1,5,13628365
98044,12/07/2008,IL,5,3,1,2,5,2,5,4,14843307
39579,04/12/2013,IL,10,4,3,1,5,1,3,4,12990720
80939,02/29/2012,FC,5,1,5,2,5,3,3,4,13134544
84742,11/19/2009,IL,5,2,2,4,5,4,3,4,12966347
24175,01/07/2011,FC,10,4,5,2,8,2,3,6,9555190
54453,08/27/1999,FC,5,3,25,1,4,2,3,6,15009382
67607,11/29/2008,FC,4,4,1,2,4,2,1,8,15932883
75372,04/04/2012,IL,5,3,1,2,5,2,3,5,14948385
42834,11/29/2008,FC,5,10,5,1,5,2,3,4,18741781
81046,11/12/2010,IL,5,4,5,3,5,2,3,4,12706446
85625,03/06/2013,IL,4,3,1,1,3,2,3,8,13855175
96611,12/30/2011,FC,5,4,10,2,5,5,3,5,12107098
75060,03/05/1996,IL,5,3,2,2,5,6,2,2,12055253
71390,11/25/2009,FC,5,3,1,1,5,5,3,4,14027641
37719,05/01/1997,IL,8,5,1,5,5,2,3,4,13965103
95275,12/28/2011,FC,4,2,1,1,2,2,3,5,12823536
99930,08/20/2004,IL,5,1,1,4,4,2,3,5,13859330
40230,01/04/2014,IL,5,2,1,1,4,2,2,3,13612561
43970,04/21/2007,FC,5,2,2,4,5,2,3,5,11671758
87770,07/07/2010,IL,5,4,5,2,3,2,2,4,11943431
47620,05/04/2012,IL,4,1,2,2,5,4,3,4,12431398
14186,10/21/2011,FC,4,1,1,1,10,6,7.5,3,13387220
50229,12/08/2012,IL,8,1,2,5,5,3,2,2,15970055
43669,02/26/2010,IL,5,3,4,1,10,2,5,4,13357757
43689,03/02/1998,FC,4,4,3,1,5,4,3,4,12532954
74257,05/05/2007,FC,10,10,10,3,5,4,2,8,12000744
39600,09/03/2010,FC,5,4,4,1,2,4,7.5,5,15580705
28413,02/29/2012,FC,4,6,3,2,4,2,3,5,11877350
77897,07/05/1997,FC,5,2,1,4,6,4,3,5,15070831
22905,07/04/2011,IL,5,4,5,2,5,2,3,4,12311427
59126,03/09/1998,IL,5,3,1,4,5,2,2.5,4,15386516
59431,01/27/2005,IL,5,3,1,1,4,2,3,4,13725499
95749,02/19/2004,FC,5,4,1,1,5,4,3,6,13192366
976,05/29/2013,FC,4,1,2,2,5,3,3,4,22436737
34520,09/09/2013,FC,10,1,1,5,8,2,3,5,13025460
51578,09/14/2009,IL,4,2,5,5,5,2,1,5,20026802
72746,07/12/2013,FC,5,2,1,3,10,2,2,5,13776763
48343,02/26/2011,IL,5,3,5,2,5,1,3,10,20922377
12577,09/07/2010,FC,5,2,1,1,5,6,3,8,19803313
2976,05/01/2013,FC,10,10,3,1,5,2,2,5,15138007
26272,06/08/2000,IL,5,2,25,1,3,3,2,4,9125283
6678,09/09/2013,IL,5,5,2,4,5,2,3,5,14258106
80019,03/19/2012,IL,5,5,1,1,5,2,3,5,14031267
75309,06/01/2010,FC,5,5,4,5,4,2,3,4,11900594
46446,01/05/2000,IL,4,2,5,1,5,2,2,5,12700988
76872,12/11/2012,IL,5,3,20,2,10,5,7.5,5,9556154
99570,07/04/2009,IL,5,2,1,4,5,1,2,4,13548612
46721,05/01/2010,FC,5,3,2,1,5,2,7.5,5,12121260
27373,05/18/1998,IL,10,2,3,5,10,2,3,4,12094989
37072,06/27/2007,FC,4,3,15,2,5,2,3,4,9294965
72580,06/07/2013,IL,5,5,25,5,5,2,3,4,8225248
54357,11/29/2007,FC,4,4,1,1,5,10,2,5,10781235
82172,05/16/2008,FC,5,1,1,3,5,3,3,8,14011412
7036,08/28/2009,MB,5,3,3,2,5,1,2,5,13323593
34748,06/15/2010,IL,10,4,15,2,5,2,2,5,9014095
32273,01/17/2012,IL,10,3,3,5,5,2,1,4,12635686
60854,06/01/2012,IL,5,5,2,3,8,3,7.5,4,13049828
53400,04/04/2012,FC,5,5,1,5,4,1,3,8,14053715
99895,12/07/2004,IL,5,2,3,3,5,2,3,5,13195968
90755,06/06/2003,FC,5,4,1,2,5,3,10,5,17655116
80973,10/30/2013,FC,5,4,1,1,5,2,5,4,13139505
29570,03/05/2012,IL,8,2,5,2,10,4,2,5,13243714
89100,06/28/2012,FC,5,3,1,5,5,3,3,5,13949022
1920,04/14/2009,FC,5,5,1,1,4,3,3,4,13276109
29960,07/15/2011,FC,4,4,3,1,5,2,3,5,12392204
52012,06/01/2012,IL,4,4,1,2,5,4,2,4,14076544
90621,08/02/2010,IL,8,4,1,1,3,2,3,5,18704408
46248,10/14/2013,FC,5,1,2,1,5,2,3,3,13055384
35291,02/27/2013,FC,10,3,5,2,5,4,3,5,12507091
72129,10/25/2013,FC,10,6,1,1,4,5,2,6,12772439
87464,04/12/2013,IL,8,2,25,1,5,2,3,5,5176886
74037,04/26/2013,FC,5,2,5,2,5,1,3,10,14500764
49343,02/07/2009,FC,8,2,3,5,4,4,3,3,18172152
6416,02/06/2007,FC,5,5,1,2,2,2,3,8,13702897
49354,07/28/2000,FC,5,2,3,1,5,2,3,5,12832524
44198,04/19/2013,IL,4,2,2,5,5,2,3,3,14101693
96559,06/06/2003,FC,5,5,1,3,5,1,1,3,13881887
77346,09/20/2013,FC,5,4,3,2,5,2,3,4,13984852
66136,12/23/2012,IL,5,4,5,2,4,2,3,8,14244949
51537,11/04/2011,IL,5,4,1,3,5,3,2,8,13383443
62039,10/06/2007,FC,4,1,3,2,4,2,3,4,20355445
39065,04/12/2013,IL,5,3,1,3,5,2,3,1,14600838
74664,04/04/2012,FC,5,2,1,1,3,2,3,3,19115668
96288,06/20/2011,FC,5,1,2,1,4,2,2,5,13903627
34701,06/14/2013,FC,5,4,1,5,5,4,3,5,13845535
19731,08/26/2000,DT,5,2,3,1,5,3,3,4,13897402
31335,01/15/2013,IL,4,3,1,5,4,2,3,4,13577538
75511,09/01/2001,FC,5,3,4,1,4,4,3,4,12976492
40602,07/16/2012,IL,10,4,5,2,5,2,3,5,13685241
53694,05/01/2012,FC,5,5,1,5,4,3,3,5,11360181
35289,12/03/2012,FC,5,3,1,5,5,2,1,5,21926844
97151,08/14/2009,FC,5,4,5,5,5,1,1,10,12617546
65694,04/14/2009,IL,5,5,1,3,5,2,3,4,15251916
6814,02/27/2013,FC,5,1,2,4,5,2,3,5,13988574
24593,04/06/1998,FC,5,5,10,1,5,2,3,4,10892846
14806,04/17/2009,FC,5,1,3,1,5,2,3,10,13935111
4503,01/26/2012,IL,5,4,1,5,4,2,2,4,12525306
80274,08/01/2008,FC,5,3,10,1,5,4,3,5,18675991
45790,11/25/2009,FC,4,2,1,1,5,2,3,6,14176908
44096,06/13/2009,IL,4,2,1,2,4,2,2,4,14583615
50835,03/15/2011,FC,5,1,5,3,5,2,3,10,12707651
30881,04/13/2007,FC,4,2,1,1,4,8,2,8,13145807
41039,10/04/2000,FC,5,10,1,1,3,3,3,4,14103470
57540,11/03/2012,FC,5,1,1,1,3,4,7.5,4,13938306
84285,08/11/2010,FC,5,1,4,2,5,2,3,4,13575853
83128,05/01/2009,FC,4,3,1,3,6,2,3,4,14284717
60392,10/12/2013,IL,8,5,1,1,10,3,2,4,11217881
59781,09/14/2009,IL,5,2,2,4,5,2,3,5,13858460
63123,07/04/2008,IL,10,10,3,2,3,2,3,5,9999338
1480,08/20/2004,IL,5,4,1,1,4,4,1,5,13461087
42016,01/14/2011,IL,5,3,1,4,4,6,2,4,13416324
90523,03/18/2011,IL,10,3,1,3,5,2,2,5,15065504
52255,04/14/2009,FC,4,1,10,5,4,4,3,4,12638707
58958,03/28/2009,IL,5,1,3,3,4,4,3,1,13516303
69966,07/07/2010,IL,4,4,1,1,5,1,2,4,13481550
79057,10/17/2008,FC,10,2,2,5,4,2,7.5,8,12294860
78500,05/30/2006,FC,5,2,1,2,5,1,2,5,18675184
38135,03/06/2013,FC,5,10,1,2,5,4,1,3,13099471
7396,04/09/2011,FC,4,4,5,2,5,5,3,4,12676604
97458,03/28/2009,IL,4,5,5,2,6,5,3,4,12705831
85942,03/05/2012,FC,5,3,1,1,3,4,2,4,12341747
45302,10/14/2013,FC,5,4,1,1,4,4,3,4,12095470
28857,05/18/2011,FC,5,3,3,2,5,3,1,4,13731940
23258,06/28/2012,IL,5,5,1,1,4,2,1,5,13721779
96380,06/16/2012,FC,5,10,2,3,5,4,7.5,5,12790149
61744,01/27/2005,FC,5,3,3,5,5,2,3,3,13564225
68313,09/17/2009,FC,5,5,4,5,4,5,3,4,19574754
33788,05/15/2012,DT,4,3,1,4,4,2,3,5,21137638
89885,11/17/2009,FC,4,3,1,2,5,3,2,5,12570534
98535,08/01/2010,IL,5,3,1,3,4,5,3,5,15811219
55330,04/21/2007,FC,4,3,3,4,5,10,3,5,14119851
62698,07/14/2000,IL,5,5,1,2,5,2,3,5,13961018
32767,09/06/1996,IL,5,3,10,4,4,3,0,4,10548417
3529,09/14/2009,IL,10,4,2,3,4,3,2,4,11357281
97154,03/05/2012,FC,5,6,5,3,5,3,3,5,20086259
19227,01/15/2013,IL,10,2,1,1,4,3,3,2,12954546
31481,01/04/2014,IL,10,2,1,2,8,5,3,3,13693195
77569,12/28/2011,FC,10,6,1,1,8,4,3,10,13968350
26681,12/28/2010,IL,5,4,5,1,5,4,3,5,12938088
76273,02/01/2012,FC,5,1,1,3,5,5,3,4,14070367
96831,11/29/2008,IL,5,1,2,1,5,2,3,5,13853512
83419,04/22/2008,IL,5,5,20,3,5,2,2,5,7544749
79800,03/18/2011,IL,5,4,5,3,5,2,3,10,9347020
88879,12/28/2011,IL,10,5,1,3,5,2,3,4,11458773
34685,03/26/2005,FC,4,5,5,4,5,2,3,5,13856372
55368,02/16/2007,FC,5,1,15,1,6,2,3,3,9663726
95616,10/21/2011,FC,5,2,2,1,5,4,2,3,13466052
50051,08/27/1999,IL,5,3,2,3,4,4,3,4,13594581
71345,01/22/2013,IL,5,1,1,1,4,2,7.5,4,14275779
92049,05/01/2013,IL,5,5,1,4,4,1,7.5,5,13670381
38564,11/13/2009,IL,4,4,1,1,8,4,3,4,13203404
28898,12/20/2003,IL,5,4,1,2,5,1,3,5,20764381
33890,05/02/2008,FC,4,8,1,4,4,2,3,4,13546700
93633,05/01/2013,FC,10,3,1,4,5,1,3,4,15673428
25503,12/03/2012,IL,5,4,2,2,4,5,3,5,14149239
72221,09/09/2010,FC,5,2,1,3,3,6,1,5,22546413
85691,09/13/1999,DT,5,5,1,3,8,3,3,5,16200412
31923,12/30/2011,FC,5,5,2,1,5,1,2,4,12826897
97457,11/03/2012,IL,4,5,2,4,3,2,2,4,12200195
10776,03/18/2007,IL,5,2,1,2,4,4,7.5,5,13193076
24502,08/03/2012,FC,4,3,5,1,3,5,1,2,12837942
79266,04/17/2009,FC,5,5,1,4,5,5,2,6,14190781
16235,01/16/2009,DT,4,4,5,1,5,3,1,4,11682019
15900,08/30/2013,IL,5,2,1,1,5,8,7.5,4,13962450
83079,06/15/2010,FC,5,1,1,4,5,2,2,4,14890637
48128,04/04/2008,IL,5,2,5,3,10,2,7.5,4,11899651
64298,04/03/2010,FC,5,3,1,2,4,3,3,4,21411141
62516,11/05/2008,IL,5,5,5,2,5,2,3,5,12977200
82677,01/04/2014,IL,5,1,10,1,8,5,5,4,11725660
5374,09/15/2011,FC,5,3,2,1,5,2,3,3,14768804
58694,08/18/2012,IL,4,4,3,4,6,2,2,3,12073340
39941,12/07/2004,DT,5,2,5,5,5,2,1,5,13015676
64478,03/05/2012,FC,5,1,2,1,4,3,3,5,9964550
48784,08/25/2006,FC,5,5,5,2,4,2,3,4,19821941
